"SubjectTag","SurveyYear","Age","Generation","Gender","InchesTotal","HeightZAgeGender"
584102,2004,23,2,1,72,0.573494841913946
584401,2000,18,2,1,73,0.914152765875814
584402,2010,24,2,2,65,0.15908362877823
584403,2010,20,2,2,64,-0.211825407861352
584901,2000,24,2,1,72,0.504319552660416
584902,2008,23,2,2,67,0.804904017242739
585201,2004,22,2,1,68,-0.802683819787775
585202,2008,23,2,1,67,-1.04278022062297
585203,2010,22,2,2,62,-0.939376381136813
585204,2010,17,2,1,74,1.31366148920293
585301,2010,20,2,2,70,1.92305294326786
585302,2010,19,2,1,76,1.83373784845945
585501,2000,23,2,1,72,0.573494841913946
585502,2002,24,2,1,72,0.504319552660416
585503,2010,22,2,2,61,-1.30306802204127
586101,2006,24,2,2,62,-0.935339426475638
586102,2008,24,2,2,66,0.523891313862852
586103,2008,23,2,1,70,-0.0730151831008213
586201,2006,22,2,1,69,-0.473844341084092
586202,2010,24,2,1,71,0.170937007966158
586203,2010,17,2,2,64,-0.209997252022065
586801,2008,23,2,1,69,-0.396270195608205
586802,2010,23,2,2,64,-0.180044319646401
587001,2006,23,2,1,69,-0.396270195608205
587002,2010,23,2,1,72,0.573494841913946
587003,2010,18,2,1,71,0.239086107998289
587301,2006,23,2,2,61,-1.16499265653554
587302,2010,22,2,2,64,-0.211993099327904
587303,2010,20,2,1,68,-0.816729669874966
588301,2008,24,2,2,66,0.523891313862852
588302,2010,22,2,1,68,-0.802683819787775
588701,2004,24,2,1,72,0.504319552660416
588702,2010,23,2,1,68,-0.719525208115589
588801,2006,24,2,2,64,-0.205724056306393
588802,2006,24,2,1,75,1.50446718674319
588804,2010,17,2,1,72,0.666272755981668
588901,2000,24,2,1,76,1.83784973143745
588902,2006,24,2,2,69,1.61831436911672
588903,2010,22,2,2,69,1.60646510519437
589501,2006,23,2,1,69,-0.396270195608205
589701,2008,24,2,1,71,0.170937007966158
589702,2010,24,2,2,66,0.523891313862852
589703,2010,16,2,2,67,0.910616209567265
589901,2008,24,2,2,63,-0.570531741391015
590601,2000,24,2,1,73,0.837702097354673
590602,2000,20,2,1,69,-0.488051833122852
590603,2010,21,2,1,71,0.220360867777522
590901,2002,19,2,1,78,2.46522373004814
590902,2008,24,2,2,65,0.15908362877823
590903,2008,23,2,2,67,0.804904017242739
590904,2004,18,2,1,68,-0.773513878817999
591101,2006,21,2,2,64,-0.191086130713889
591301,1996,22,2,2,67,0.879081823385459
591302,1996,21,2,1,76,1.84082992796204
591303,2000,24,2,2,63,-0.570531741391015
591401,2010,19,2,2,62,-0.911722153348207
591601,2008,24,2,1,73,0.837702097354673
591602,2010,20,2,1,74,1.15533735063772
591603,2010,17,2,1,69,-0.30481034385023
591901,2000,23,2,1,68,-0.719525208115589
591902,2004,23,2,2,61,-1.16499265653554
591903,2008,24,2,2,67,0.888698998947474
591904,2010,20,2,2,61,-1.27926458342596
592301,2008,23,2,2,68,1.13322012953912
592302,2010,19,2,1,69,-0.376462737100947
592601,1996,22,2,2,62,-0.939376381136813
592602,2004,24,2,1,75,1.50446718674319
592603,2006,22,2,1,69,-0.473844341084092
592604,2010,20,2,2,67,0.855613767703255
592701,2006,19,2,1,74,1.20225196687077
592702,2010,18,2,2,64,-0.223470631413025
592703,2010,17,2,1,64,-1.92328217690339
593203,2010,24,2,2,62,-0.935339426475638
593204,2010,22,2,2,66,0.515390182481005
593205,2010,21,2,2,65,0.149168598257737
593206,2010,18,2,1,69,-0.435980549879237
593401,2008,23,2,1,68,-0.719525208115589
593601,2008,23,2,2,63,-0.508360431942781
594102,2008,24,2,2,67,0.888698998947474
594103,2010,20,2,2,62,-0.923451524904423
594702,2004,23,2,1,71,0.250239829406562
594703,2010,23,2,2,63,-0.508360431942781
594801,2000,21,2,1,70,-0.103732944259383
595101,2004,24,2,1,72,0.504319552660416
595102,2002,21,2,1,73,0.86854849185133
595104,2008,23,2,2,67,0.804904017242739
595105,2010,24,2,2,64,-0.205724056306393
595202,2004,23,2,2,66,0.476587904946359
595203,2008,24,2,2,62,-0.935339426475638
595204,2008,24,2,2,66,0.523891313862852
595301,1994,21,2,1,69,-0.427826756296287
595401,2006,24,2,2,66,0.523891313862852
595701,2004,24,2,2,61,-1.30014711156026
596301,2010,20,2,1,71,0.169303840381376
596501,1996,19,2,1,68,-0.69220567789529
596503,2004,23,2,1,67,-1.04278022062297
596504,2006,21,2,1,70,-0.103732944259383
597303,2010,21,2,2,65,0.149168598257737
597304,2010,19,2,1,74,1.20225196687077
597601,2004,24,2,2,66,0.523891313862852
597602,2008,23,2,1,72,0.573494841913946
597801,1996,21,2,2,62,-0.871595588657143
597802,1994,17,2,2,62,-0.894015146751651
597803,2010,22,2,2,68,1.24277346428991
598001,2008,24,2,1,72,0.504319552660416
598002,2010,22,2,2,59,-2.03045130385018
598301,2008,24,2,1,72,0.504319552660416
598501,2010,19,2,2,69,1.4996692926819
598502,2010,17,2,1,75,1.63735585581357
598601,2006,24,2,2,67,0.888698998947474
598602,2010,20,2,1,69,-0.488051833122852
599801,2004,22,2,2,65,0.15169854157655
599802,2010,19,2,2,61,-1.25620664563822
599803,2010,17,2,2,64,-0.209997252022065
599804,2010,16,2,1,62,-2.36253507501988
599901,2002,24,2,1,69,-0.495828081422358
599902,2004,23,2,2,66,0.476587904946359
600201,2006,24,2,2,63,-0.570531741391015
600202,2010,21,2,2,56,-2.9131239624869
600203,2010,19,2,2,62,-0.911722153348207
600301,2004,24,2,1,66,-1.49597571550513
600302,2008,23,2,2,59,-1.8216248811283
600401,2004,24,2,1,73,0.837702097354673
600402,2008,24,2,2,67,0.888698998947474
600501,2006,24,2,1,75,1.50446718674319
600502,2010,24,2,2,66,0.523891313862852
600503,2010,21,2,2,66,0.489423327229364
600702,2008,22,2,1,70,-0.145004862380408
600703,2010,23,2,1,70,-0.0730151831008213
601501,2002,24,2,1,69,-0.495828081422358
601901,2004,24,2,2,63,-0.570531741391015
601902,2004,23,2,1,69,-0.396270195608205
601903,2006,23,2,2,64,-0.180044319646401
602201,2010,21,2,2,63,-0.531340859685516
602301,2004,24,2,2,63,-0.570531741391015
602302,2008,24,2,2,68,1.2535066840321
602303,2010,24,2,2,68,1.2535066840321
602401,2000,24,2,1,70,-0.1624455367281
602801,2010,20,2,2,61,-1.27926458342596
602802,2010,18,2,2,66,0.485083370596015
603001,2004,23,2,1,72,0.573494841913946
603002,2006,24,2,1,68,-0.829210626116616
603003,2002,18,2,2,73,2.96502237762766
603101,2010,21,2,2,63,-0.531340859685516
603301,2004,23,2,2,66,0.476587904946359
603302,2006,24,2,2,69,1.61831436911672
603303,2008,24,2,2,70,1.98312205420134
603304,2010,24,2,2,69,1.61831436911672
603601,2006,24,2,1,67,-1.16259317081087
603602,2010,21,2,1,71,0.220360867777522
604001,2004,22,2,2,67,0.879081823385459
604002,2006,23,2,2,60,-1.49330876883192
604003,2008,23,2,1,71,0.250239829406562
604004,2010,23,2,2,67,0.804904017242739
604601,2002,24,2,2,66,0.523891313862852
604602,2002,23,2,2,66,0.476587904946359
604603,2006,24,2,2,64,-0.205724056306393
604604,2008,24,2,2,60,-1.66495479664488
604605,2008,24,2,2,61,-1.30014711156026
604606,2010,22,2,1,66,-1.46036277719514
604607,2010,19,2,2,62,-0.911722153348207
604701,1996,21,2,1,64,-2.04829581648081
604703,2004,24,2,2,61,-1.30014711156026
604704,2010,21,2,1,71,0.220360867777522
604801,1996,22,2,1,75,1.49919253113801
604802,2004,24,2,1,72,0.504319552660416
604803,2008,24,2,2,63,-0.570531741391015
604804,2008,22,2,2,62,-0.939376381136813
604901,2010,23,2,2,62,-0.836676544239161
604902,2008,19,2,1,66,-1.32369155948398
605301,2010,24,2,1,66,-1.49597571550513
605302,2010,22,2,1,69,-0.473844341084092
605303,2010,17,2,2,59,-1.92004198884603
605501,2006,24,2,2,69,1.61831436911672
606101,2010,21,2,1,71,0.220360867777522
606102,2010,17,2,2,62,-0.894015146751651
606601,2002,23,2,1,69,-0.396270195608205
606602,2010,24,2,2,66,0.523891313862852
606901,1996,23,2,1,71,0.250239829406562
606902,2000,23,2,1,72,0.573494841913946
606903,2010,22,2,2,67,0.879081823385459
606904,2010,18,2,1,72,0.576619436937051
607201,2002,22,2,2,62,-0.939376381136813
607202,2008,23,2,2,65,0.148271792649979
607203,2010,21,2,1,72,0.544454679814426
607301,1996,23,2,1,73,0.89674985442133
607302,2004,24,2,2,70,1.98312205420134
607401,2008,23,2,1,71,0.250239829406562
607402,2010,23,2,1,70,-0.0730151831008213
607403,2010,22,2,2,66,0.515390182481005
607601,2004,24,2,2,67,0.888698998947474
607602,2006,23,2,1,74,1.22000486692871
607603,2010,16,2,2,61,-1.24985129316297
607803,2008,24,2,2,64,-0.205724056306393
608001,2002,23,2,2,66,0.476587904946359
608002,2006,24,2,2,63,-0.570531741391015
608201,2010,18,2,2,68,1.19363737260506
608202,2010,16,2,2,65,0.190460375323854
608301,2010,20,2,1,63,-2.46011885363554
608401,2004,23,2,2,65,0.148271792649979
608402,2010,24,2,2,66,0.523891313862852
608403,2010,23,2,2,62,-0.836676544239161
608404,2010,21,2,1,69,-0.427826756296287
608405,2010,18,2,2,64,-0.223470631413025
608801,2000,24,2,2,68,1.2535066840321
608802,2002,24,2,2,65,0.15908362877823
608803,2004,22,2,1,73,0.841513573730643
609101,2000,24,2,2,67,0.888698998947474
609102,2002,24,2,2,66,0.523891313862852
610101,2002,23,2,1,70,-0.0730151831008213
610102,2004,23,2,2,64,-0.180044319646401
610201,2010,20,2,2,68,1.21142682622479
610202,2010,16,2,2,64,-0.169617541797851
610701,2006,23,2,2,70,1.78985235413188
610702,2008,24,2,2,61,-1.30014711156026
610703,2010,24,2,2,61,-1.30014711156026
610704,2010,21,2,2,62,-0.871595588657143
610705,2010,20,2,2,62,-0.923451524904423
610706,2010,19,2,2,63,-0.567237661058191
611401,2006,24,2,1,68,-0.829210626116616
611402,2010,23,2,2,67,0.804904017242739
611403,2010,17,2,1,72,0.666272755981668
611404,2010,16,2,2,63,-0.529695458919556
611601,2000,23,2,2,61,-1.16499265653554
611602,2006,24,2,2,59,-2.0297624817295
611801,2002,23,2,1,72,0.573494841913946
611802,2010,19,2,2,63,-0.567237661058191
611901,2002,23,2,1,74,1.22000486692871
611902,2006,24,2,2,66,0.523891313862852
611903,2006,23,2,2,66,0.476587904946359
611904,2008,23,2,1,69,-0.396270195608205
612901,2002,23,2,1,71,0.250239829406562
613001,2008,22,2,1,70,-0.145004862380408
613201,2010,23,2,1,68,-0.719525208115589
613402,2010,23,2,1,73,0.89674985442133
613403,2010,22,2,1,67,-1.13152329849146
615101,2008,24,2,2,61,-1.30014711156026
615102,2010,19,2,2,62,-0.911722153348207
615103,2010,18,2,1,71,0.239086107998289
615401,2010,21,2,2,60,-1.5521050466004
615901,2008,24,2,2,65,0.15908362877823
616001,2006,24,2,1,72,0.504319552660416
616101,2002,23,2,1,65,-1.68929024563774
616102,2006,23,2,1,70,-0.0730151831008213
616103,2010,20,2,2,62,-0.923451524904423
616104,2010,16,2,2,65,0.190460375323854
616301,2010,24,2,2,66,0.523891313862852
616401,2010,16,2,2,62,-0.889773376041261
616801,2008,24,2,2,66,0.523891313862852
616802,2010,21,2,1,70,-0.103732944259383
616803,2010,19,2,2,66,0.466215815811856
616901,2002,23,2,2,67,0.804904017242739
616902,2004,23,2,2,71,2.11816846642826
616903,2004,24,2,1,71,0.170937007966158
616904,2004,20,2,1,72,0.49798167713349
617401,2002,24,2,1,72,0.504319552660416
617402,2008,23,2,1,69,-0.396270195608205
617501,2002,22,2,2,66,0.515390182481005
617502,2008,23,2,2,59,-1.8216248811283
617503,2010,23,2,2,66,0.476587904946359
617701,2002,24,2,2,63,-0.570531741391015
617702,2006,23,2,2,66,0.476587904946359
617703,2010,18,2,2,63,-0.577747632417546
617801,2002,24,2,1,64,-2.16274080489365
617803,2008,22,2,1,70,-0.145004862380408
617901,2000,23,2,1,75,1.5432598794361
618101,2004,22,2,1,72,0.512674095026959
618102,2008,23,2,2,66,0.476587904946359
618501,2010,19,2,2,64,-0.222753168768175
619501,2004,23,2,2,62,-0.836676544239161
619701,1996,21,2,1,72,0.544454679814426
619702,2000,23,2,1,70,-0.0730151831008213
619703,2004,24,2,2,68,1.2535066840321
620201,2004,23,2,2,69,1.4615362418355
620202,2006,24,2,1,75,1.50446718674319
620501,2010,16,2,1,73,1.06368173539097
620601,2004,23,2,1,66,-1.36603523313036
620901,1994,19,2,1,73,0.886509026076423
620902,2000,22,2,1,70,-0.145004862380408
621001,2004,22,2,2,62,-0.939376381136813
621002,2008,23,2,2,64,-0.180044319646401
621003,2010,18,2,2,67,0.839360371600536
621501,2010,22,2,1,67,-1.13152329849146
621502,2010,16,2,2,63,-0.529695458919556
621701,2010,22,2,1,75,1.49919253113801
621901,2010,16,2,1,74,1.37515599088286
622001,2004,24,2,2,68,1.2535066840321
622002,2006,23,2,1,67,-1.04278022062297
622101,2004,24,2,1,69,-0.495828081422358
622102,2006,24,2,2,67,0.888698998947474
622301,2010,21,2,2,63,-0.531340859685516
622302,2010,19,2,1,67,-1.00794861868963
622303,2010,18,2,2,66,0.485083370596015
622501,2002,22,2,2,65,0.15169854157655
622503,2010,17,2,1,74,1.31366148920293
622702,2006,23,2,2,62,-0.836676544239161
622703,2010,23,2,2,65,0.148271792649979
623101,1996,22,2,1,75,1.49919253113801
623102,1996,21,2,1,73,0.86854849185133
623201,2006,24,2,2,62,-0.935339426475638
623202,2008,24,2,1,72,0.504319552660416
623301,2002,24,2,2,67,0.888698998947474
623302,2006,24,2,1,70,-0.1624455367281
623303,2008,24,2,1,72,0.504319552660416
623401,2000,23,2,1,67,-1.04278022062297
623402,2002,24,2,2,72,2.71273742437059
623403,2002,22,2,1,67,-1.13152329849146
623501,2000,24,2,1,69,-0.495828081422358
623502,2004,24,2,2,64,-0.205724056306393
623503,2004,22,2,2,65,0.15169854157655
623801,2010,23,2,2,64,-0.180044319646401
623802,2010,20,2,1,71,0.169303840381376
623901,2006,23,2,1,74,1.22000486692871
623902,2010,21,2,2,67,0.829678056200991
624301,2004,24,2,2,62,-0.935339426475638
624302,2010,24,2,2,68,1.2535066840321
624401,2006,23,2,2,61,-1.16499265653554
625501,2002,23,2,1,70,-0.0730151831008213
625502,2010,24,2,1,73,0.837702097354673
625801,1994,19,2,1,72,0.570766085282081
625802,2000,22,2,1,74,1.17035305243433
625803,2008,23,2,2,62,-0.836676544239161
625804,2010,20,2,2,65,0.143987650660184
625901,2000,23,2,1,71,0.250239829406562
626201,2008,23,2,1,67,-1.04278022062297
626202,2010,20,2,2,65,0.143987650660184
626301,2002,24,2,1,70,-0.1624455367281
626501,2010,24,2,1,71,0.170937007966158
626802,2000,22,2,1,71,0.183834616323276
627001,2006,23,2,2,63,-0.508360431942781
627002,2010,19,2,1,67,-1.00794861868963
627003,2010,19,2,1,66,-1.32369155948398
627401,2010,23,2,1,66,-1.36603523313036
627402,2010,21,2,1,68,-0.751920568333191
627403,2010,19,2,2,65,0.12173132352184
627404,2010,16,2,1,70,0.129258968915284
627501,2004,24,2,2,65,0.15908362877823
627701,2010,22,2,2,68,1.24277346428991
627702,2010,18,2,2,69,1.54791437360958
627801,2006,24,2,2,60,-1.66495479664488
627802,2006,23,2,1,65,-1.68929024563774
627803,2010,23,2,2,63,-0.508360431942781
627804,2010,18,2,1,66,-1.44858053669552
628002,1996,21,2,2,60,-1.5521050466004
628004,2004,24,2,2,63,-0.570531741391015
628005,2006,23,2,2,60,-1.49330876883192
628201,2004,24,2,2,65,0.15908362877823
628202,2004,22,2,2,66,0.515390182481005
628203,2006,23,2,2,63,-0.508360431942781
628204,2008,24,2,2,64,-0.205724056306393
628205,2010,23,2,1,70,-0.0730151831008213
628206,2010,22,2,2,69,1.60646510519437
628207,2010,20,2,2,64,-0.211825407861352
628208,2010,18,2,2,67,0.839360371600536
628401,2004,24,2,2,63,-0.570531741391015
628402,2010,23,2,2,63,-0.508360431942781
628901,2008,23,2,1,67,-1.04278022062297
628902,2010,23,2,2,63,-0.508360431942781
628903,2010,21,2,2,67,0.829678056200991
628904,2010,19,2,1,67,-1.00794861868963
629102,2000,23,2,1,73,0.89674985442133
629301,2004,23,2,2,65,0.148271792649979
629303,2008,23,2,1,77,2.18976990445086
629304,2010,22,2,2,66,0.515390182481005
629305,2010,20,2,1,76,1.81269302414195
629401,2002,24,2,1,70,-0.1624455367281
629402,2006,24,2,1,71,0.170937007966158
629403,2010,23,2,1,66,-1.36603523313036
629404,2010,18,2,1,70,-0.098447220940474
629501,2010,21,2,2,60,-1.5521050466004
629502,2010,18,2,1,68,-0.773513878817999
629503,2010,17,2,1,69,-0.30481034385023
629601,2004,24,2,1,73,0.837702097354673
629602,2006,21,2,2,66,0.489423327229364
629603,2010,20,2,1,71,0.169303840381376
629701,2000,24,2,2,61,-1.30014711156026
629702,2002,23,2,2,65,0.148271792649979
629703,2008,24,2,1,70,-0.1624455367281
629704,2006,20,2,1,63,-2.46011885363554
629901,2010,24,2,1,69,-0.495828081422358
629902,2010,22,2,2,66,0.515390182481005
630801,2000,23,2,2,66,0.476587904946359
630802,2002,24,2,2,62,-0.935339426475638
631001,2000,23,2,1,66,-1.36603523313036
631002,2002,23,2,1,65,-1.68929024563774
631003,2004,24,2,2,60,-1.66495479664488
631004,2004,23,2,2,63,-0.508360431942781
631005,2006,24,2,1,66,-1.49597571550513
631201,2008,24,2,2,61,-1.30014711156026
631202,2010,23,2,2,63,-0.508360431942781
631203,2010,18,2,2,63,-0.577747632417546
631301,1996,19,2,1,73,0.886509026076423
631302,2002,23,2,2,67,0.804904017242739
631501,2002,24,2,1,63,-2.4961233495879
631502,2004,24,2,2,59,-2.0297624817295
631503,2004,23,2,1,74,1.22000486692871
631801,2004,23,2,2,66,0.476587904946359
631802,2010,21,2,1,76,1.84082992796204
632001,2000,22,2,1,63,-2.44688121330619
632101,2006,24,2,2,63,-0.570531741391015
632201,2002,23,2,2,64,-0.180044319646401
632202,2004,24,2,1,74,1.17108464204893
632203,2010,19,2,2,66,0.466215815811856
632204,2010,16,2,2,62,-0.889773376041261
632401,2010,22,2,2,61,-1.30306802204127
632701,2002,24,2,2,64,-0.205724056306393
632702,2002,23,2,2,63,-0.508360431942781
632703,2004,24,2,2,62,-0.935339426475638
632704,2008,24,2,2,63,-0.570531741391015
632705,2008,23,2,1,74,1.22000486692871
632706,2010,23,2,1,70,-0.0730151831008213
633301,2008,22,2,2,66,0.515390182481005
633302,2010,22,2,2,66,0.515390182481005
633401,2010,23,2,1,66,-1.36603523313036
633402,2010,18,2,2,67,0.839360371600536
633501,2006,24,2,1,71,0.170937007966158
633502,2004,20,2,1,74,1.15533735063772
633503,2010,21,2,2,62,-0.871595588657143
633601,2004,24,2,1,66,-1.49597571550513
633602,2008,24,2,2,64,-0.205724056306393
633603,2010,18,2,1,66,-1.44858053669552
633701,2000,24,2,1,67,-1.16259317081087
633702,2010,19,2,1,65,-1.63943450027832
633801,2002,23,2,2,59,-1.8216248811283
633802,2002,22,2,2,67,0.879081823385459
633803,2006,23,2,2,65,0.148271792649979
633804,2010,17,2,2,70,1.84205643216669
633901,2004,24,2,2,66,0.523891313862852
633902,2010,22,2,2,59,-2.03045130385018
633903,2010,17,2,1,69,-0.30481034385023
634201,2008,24,2,2,69,1.61831436911672
634202,2010,21,2,1,74,1.19264230388823
634401,2002,24,2,2,63,-0.570531741391015
634402,2006,24,2,1,66,-1.49597571550513
634403,2002,18,2,1,71,0.239086107998289
634501,1996,21,2,1,76,1.84082992796204
634502,2000,24,2,1,72,0.504319552660416
634503,2010,24,2,2,68,1.2535066840321
634504,2010,21,2,2,72,2.53095170105912
635301,2000,21,2,1,65,-1.7242020044439
635601,2006,24,2,2,62,-0.935339426475638
635602,2010,24,2,2,62,-0.935339426475638
635603,2010,16,2,1,72,0.752207479899074
635701,2006,23,2,2,67,0.804904017242739
635801,2004,23,2,2,62,-0.836676544239161
635802,2010,20,2,1,71,0.169303840381376
635803,2010,19,2,2,62,-0.911722153348207
636202,2010,19,2,2,63,-0.567237661058191
636301,2000,23,2,2,57,-2.47825710572106
636302,2002,24,2,1,71,0.170937007966158
636303,2006,24,2,1,71,0.170937007966158
636401,2010,23,2,1,74,1.22000486692871
636402,2010,21,2,1,73,0.86854849185133
636501,2006,23,2,1,73,0.89674985442133
636502,2008,23,2,1,70,-0.0730151831008213
636503,2010,24,2,1,68,-0.829210626116616
636505,2010,19,2,2,62,-0.911722153348207
636601,2006,23,2,1,70,-0.0730151831008213
636602,2010,21,2,2,67,0.829678056200991
636701,2004,17,2,2,63,-0.552006199386858
636802,2008,24,2,1,70,-0.1624455367281
636803,2010,24,2,2,66,0.523891313862852
636901,2000,23,2,1,74,1.22000486692871
636902,2010,23,2,2,63,-0.508360431942781
637001,2000,23,2,2,66,0.476587904946359
637002,2002,16,2,1,72,0.752207479899074
637101,2002,23,2,1,71,0.250239829406562
637103,2006,23,2,2,64,-0.180044319646401
637104,2010,22,2,2,63,-0.575684740232358
637105,2006,17,2,1,73,0.989967122592301
637106,2010,19,2,2,66,0.466215815811856
637108,2010,16,2,1,66,-1.1166380530523
637201,2002,23,2,1,71,0.250239829406562
637202,2010,21,2,2,66,0.489423327229364
637401,2002,23,2,2,60,-1.49330876883192
637402,2010,21,2,2,60,-1.5521050466004
637501,2002,23,2,2,60,-1.49330876883192
637502,2004,24,2,1,69,-0.495828081422358
637701,2010,24,2,1,75,1.50446718674319
637901,2008,24,2,2,62,-0.935339426475638
638001,2000,24,2,1,68,-0.829210626116616
638101,2000,23,2,2,65,0.148271792649979
638102,2002,22,2,2,62,-0.939376381136813
638201,2000,22,2,1,76,1.82803200984169
638202,2008,24,2,1,75,1.50446718674319
638301,1996,22,2,1,69,-0.473844341084092
638302,1996,20,2,1,72,0.49798167713349
638401,2004,24,2,2,67,0.888698998947474
638402,2008,24,2,2,69,1.61831436911672
638403,2006,16,2,1,70,0.129258968915284
638701,2004,23,2,1,69,-0.396270195608205
638702,2010,23,2,2,64,-0.180044319646401
638901,2000,23,2,2,64,-0.180044319646401
638902,2006,24,2,1,76,1.83784973143745
639301,2002,20,2,1,70,-0.159373996370738
639302,2008,23,2,1,69,-0.396270195608205
639401,2004,24,2,1,72,0.504319552660416
639403,2010,22,2,1,72,0.512674095026959
639404,2010,21,2,1,75,1.51673611592514
639601,2008,24,2,2,61,-1.30014711156026
639602,2010,23,2,1,68,-0.719525208115589
639901,1996,22,2,2,60,-1.66675966294572
639902,1996,21,2,2,61,-1.21185031762877
639903,2000,23,2,2,62,-0.836676544239161
639904,2004,23,2,2,64,-0.180044319646401
640001,2002,24,2,2,61,-1.30014711156026
640002,2004,23,2,1,69,-0.396270195608205
640003,2006,24,2,2,67,0.888698998947474
640401,2000,24,2,2,64,-0.205724056306393
640402,2004,24,2,2,69,1.61831436911672
640501,2004,23,2,1,74,1.22000486692871
640701,2006,24,2,1,69,-0.495828081422358
640702,2010,23,2,2,65,0.148271792649979
640703,2010,17,2,2,68,1.15803853743711
640801,2010,18,2,1,68,-0.773513878817999
640802,2010,17,2,2,62,-0.894015146751651
641001,2004,23,2,1,66,-1.36603523313036
641002,2010,20,2,2,68,1.21142682622479
641201,2010,17,2,2,66,0.474020642707521
641301,2000,23,2,1,69,-0.396270195608205
641401,2000,24,2,2,61,-1.30014711156026
641402,2002,24,2,2,61,-1.30014711156026
641403,2006,23,2,1,64,-2.01254525814512
641601,2002,24,2,2,69,1.61831436911672
641602,2006,24,2,1,77,2.1712322761317
641603,2010,20,2,2,64,-0.211825407861352
642601,2002,22,2,1,75,1.49919253113801
642602,2008,23,2,1,69,-0.396270195608205
642701,2008,24,2,2,62,-0.935339426475638
642702,2008,23,2,1,64,-2.01254525814512
642801,2006,23,2,1,70,-0.0730151831008213
642901,2006,24,2,2,64,-0.205724056306393
642902,2008,23,2,1,66,-1.36603523313036
642903,2008,23,2,1,67,-1.04278022062297
642904,2010,23,2,2,61,-1.16499265653554
643401,1996,21,2,1,66,-1.400108192407
643402,2008,24,2,1,67,-1.16259317081087
643403,2010,19,2,1,66,-1.32369155948398
644201,2010,24,2,1,74,1.17108464204893
644202,2010,22,2,1,69,-0.473844341084092
644203,2010,20,2,2,65,0.143987650660184
644502,2008,23,2,1,71,0.250239829406562
644503,2010,23,2,1,67,-1.04278022062297
644504,2010,20,2,1,74,1.15533735063772
644801,2002,24,2,2,66,0.523891313862852
644802,2002,23,2,2,64,-0.180044319646401
644803,2006,23,2,2,63,-0.508360431942781
644804,2008,23,2,1,66,-1.36603523313036
644805,2010,23,2,1,71,0.250239829406562
644806,2010,22,2,2,65,0.15169854157655
644807,2010,19,2,1,71,0.255023144487738
644901,2010,24,2,2,61,-1.30014711156026
645001,2004,23,2,1,71,0.250239829406562
645002,2010,18,2,2,69,1.54791437360958
645501,2008,23,2,2,64,-0.180044319646401
645502,2010,23,2,1,71,0.250239829406562
645503,2010,20,2,1,69,-0.488051833122852
645701,2010,21,2,1,69,-0.427826756296287
645702,2010,16,2,1,69,-0.182215286576611
646101,2010,22,2,2,67,0.879081823385459
647001,2010,20,2,1,71,0.169303840381376
647002,2010,16,2,2,65,0.190460375323854
647201,2010,24,2,2,66,0.523891313862852
647202,2010,21,2,1,71,0.220360867777522
647203,2010,19,2,2,66,0.466215815811856
648101,2004,22,2,1,71,0.183834616323276
648201,2004,24,2,1,72,0.504319552660416
648202,2004,24,2,1,73,0.837702097354673
648203,2008,21,2,2,65,0.149168598257737
648204,2010,21,2,1,67,-1.0760143803701
648205,2010,17,2,2,61,-1.23602409411644
648501,2010,21,2,1,70,-0.103732944259383
648601,2004,24,2,2,62,-0.935339426475638
648602,2008,23,2,1,73,0.89674985442133
648901,2010,24,2,2,63,-0.570531741391015
651301,2010,23,2,2,66,0.476587904946359
651302,2010,21,2,1,72,0.544454679814426
651601,2004,24,2,2,66,0.523891313862852
651602,2006,24,2,2,64,-0.205724056306393
651603,2006,23,2,2,62,-0.836676544239161
651604,2006,23,2,1,67,-1.04278022062297
651605,2008,23,2,1,71,0.250239829406562
655501,2008,24,2,1,76,1.83784973143745
657501,2004,23,2,1,76,1.86651489194348
658702,2002,24,2,1,66,-1.49597571550513
658703,2006,24,2,2,66,0.523891313862852
658704,2008,24,2,1,69,-0.495828081422358
660201,2002,21,2,1,70,-0.103732944259383
660202,2006,23,2,2,62,-0.836676544239161
660203,2010,23,2,1,68,-0.719525208115589
660401,2002,23,2,2,72,2.44648457872464
660402,2008,24,2,1,71,0.170937007966158
660502,2010,23,2,2,66,0.476587904946359
660601,1998,21,2,1,68,-0.751920568333191
660603,2006,24,2,1,70,-0.1624455367281
660604,2010,23,2,2,62,-0.836676544239161
664301,1994,21,2,1,70,-0.103732944259383
664302,1996,22,2,1,69,-0.473844341084092
664303,2006,24,2,2,62,-0.935339426475638
664501,2010,21,2,1,75,1.51673611592514
664502,2008,17,2,1,69,-0.30481034385023
664701,2010,18,2,1,72,0.576619436937051
664702,2010,16,2,2,68,1.27069412668897
665101,2008,23,2,2,61,-1.16499265653554
665201,2010,20,2,1,67,-1.14540750662708
665401,2004,24,2,2,61,-1.30014711156026
665402,2010,24,2,2,63,-0.570531741391015
665403,2010,18,2,1,64,-2.12364719457305
665801,2002,24,2,2,68,1.2535066840321
665802,2010,24,2,1,71,0.170937007966158
665803,2010,18,2,2,63,-0.577747632417546
665901,2002,22,2,2,65,0.15169854157655
665902,2006,24,2,2,65,0.15908362877823
666201,2010,23,2,1,78,2.51302491695825
666202,2010,17,2,1,71,0.342578389371036
666601,2010,20,2,1,70,-0.159373996370738
666701,2008,23,2,2,67,0.804904017242739
666702,2004,16,2,1,72,0.752207479899074
666801,2010,22,2,2,66,0.515390182481005
