ExtendedID,SubjectTag_S1,SubjectTag_S2,R,RelationshipPath
231,23200,23300,0.5,Gen1Housemates
236,23600,23601,0.5,ParentChild
236,23600,23602,0.5,ParentChild
236,23600,23603,0.5,ParentChild
236,23601,23602,0.5,Gen2Siblings
236,23601,23603,0.5,Gen2Siblings
236,23602,23603,0.5,Gen2Siblings
237,23700,23701,0.5,ParentChild
238,23800,23900,0.5,Gen1Housemates
238,23800,23901,0.25,AuntNiece
238,23800,23902,0.25,AuntNiece
238,23800,23903,0.25,AuntNiece
238,23800,24000,0.5,Gen1Housemates
238,23800,24001,0.25,AuntNiece
238,23800,24002,0.25,AuntNiece
238,23800,24100,0.5,Gen1Housemates
238,23900,23901,0.5,ParentChild
238,23900,23902,0.5,ParentChild
238,23900,23903,0.5,ParentChild
238,23900,24000,0.5,Gen1Housemates
238,23900,24001,0.25,AuntNiece
238,23900,24002,0.25,AuntNiece
238,23900,24100,0.5,Gen1Housemates
238,23901,23902,0.25,Gen2Siblings
238,23901,23903,0.25,Gen2Siblings
238,23901,24000,0.25,AuntNiece
238,23901,24001,0.125,Gen2Cousins
238,23901,24002,0.125,Gen2Cousins
238,23901,24100,0.25,AuntNiece
238,23902,23903,0.25,Gen2Siblings
238,23902,24000,0.25,AuntNiece
238,23902,24001,0.125,Gen2Cousins
238,23902,24002,0.125,Gen2Cousins
238,23902,24100,0.25,AuntNiece
238,23903,24000,0.25,AuntNiece
238,23903,24001,0.125,Gen2Cousins
238,23903,24002,0.125,Gen2Cousins
238,23903,24100,0.25,AuntNiece
238,24000,24001,0.5,ParentChild
238,24000,24002,0.5,ParentChild
238,24000,24100,0.5,Gen1Housemates
238,24001,24002,0.5,Gen2Siblings
238,24001,24100,0.25,AuntNiece
238,24002,24100,0.25,AuntNiece
242,24200,24201,0.5,ParentChild
242,24200,24300,.,Gen1Housemates
242,24201,24300,.,AuntNiece
244,24400,24401,0.5,ParentChild
244,24400,24402,0.5,ParentChild
244,24400,24403,0.5,ParentChild
244,24401,24402,0.5,Gen2Siblings
244,24401,24403,0.25,Gen2Siblings
244,24402,24403,0.25,Gen2Siblings
245,24500,24501,0.5,ParentChild
245,24500,24502,0.5,ParentChild
245,24500,24503,0.5,ParentChild
245,24500,24600,0.5,Gen1Housemates
245,24501,24502,0.5,Gen2Siblings
245,24501,24503,0.5,Gen2Siblings
245,24501,24600,0.25,AuntNiece
245,24502,24503,0.5,Gen2Siblings
245,24502,24600,0.25,AuntNiece
245,24503,24600,0.25,AuntNiece
247,24700,24800,0.5,Gen1Housemates
247,24700,24900,0.5,Gen1Housemates
247,24700,24901,0.25,AuntNiece
247,24700,24902,0.25,AuntNiece
247,24700,24903,0.25,AuntNiece
247,24700,24904,0.25,AuntNiece
247,24800,24900,0.5,Gen1Housemates
247,24800,24901,0.25,AuntNiece
247,24800,24902,0.25,AuntNiece
247,24800,24903,0.25,AuntNiece
247,24800,24904,0.25,AuntNiece
247,24900,24901,0.5,ParentChild
247,24900,24902,0.5,ParentChild
247,24900,24903,0.5,ParentChild
247,24900,24904,0.5,ParentChild
247,24901,24902,0.5,Gen2Siblings
247,24901,24903,0.25,Gen2Siblings
247,24901,24904,0.25,Gen2Siblings
247,24902,24903,0.25,Gen2Siblings
247,24902,24904,0.25,Gen2Siblings
247,24903,24904,0.5,Gen2Siblings
250,25000,25001,0.5,ParentChild
250,25000,25002,0.5,ParentChild
250,25001,25002,0.5,Gen2Siblings
251,25100,25200,0.5,Gen1Housemates
251,25100,25201,0.25,AuntNiece
251,25100,25202,0.25,AuntNiece
251,25200,25201,0.5,ParentChild
251,25200,25202,0.5,ParentChild
251,25201,25202,0.25,Gen2Siblings
254,25400,25401,0.5,ParentChild
254,25400,25402,0.5,ParentChild
254,25400,25403,0.5,ParentChild
254,25400,25404,0.5,ParentChild
254,25400,25405,0.5,ParentChild
254,25400,25500,0.5,Gen1Housemates
254,25400,25501,0.25,AuntNiece
254,25400,25502,0.25,AuntNiece
254,25400,25503,0.25,AuntNiece
254,25400,25504,0.25,AuntNiece
254,25400,25505,0.25,AuntNiece
254,25401,25402,0.5,Gen2Siblings
254,25401,25403,0.25,Gen2Siblings
254,25401,25404,0.25,Gen2Siblings
254,25401,25405,0.25,Gen2Siblings
254,25401,25500,0.25,AuntNiece
254,25401,25501,0.125,Gen2Cousins
254,25401,25502,0.125,Gen2Cousins
254,25401,25503,0.125,Gen2Cousins
254,25401,25504,0.125,Gen2Cousins
254,25401,25505,0.125,Gen2Cousins
254,25402,25403,0.25,Gen2Siblings
254,25402,25404,0.25,Gen2Siblings
254,25402,25405,0.25,Gen2Siblings
254,25402,25500,0.25,AuntNiece
254,25402,25501,0.125,Gen2Cousins
254,25402,25502,0.125,Gen2Cousins
254,25402,25503,0.125,Gen2Cousins
254,25402,25504,0.125,Gen2Cousins
254,25402,25505,0.125,Gen2Cousins
254,25403,25404,0.25,Gen2Siblings
254,25403,25405,0.25,Gen2Siblings
254,25403,25500,0.25,AuntNiece
254,25403,25501,0.125,Gen2Cousins
254,25403,25502,0.125,Gen2Cousins
254,25403,25503,0.125,Gen2Cousins
254,25403,25504,0.125,Gen2Cousins
254,25403,25505,0.125,Gen2Cousins
254,25404,25405,0.5,Gen2Siblings
254,25404,25500,0.25,AuntNiece
254,25404,25501,0.125,Gen2Cousins
254,25404,25502,0.125,Gen2Cousins
254,25404,25503,0.125,Gen2Cousins
254,25404,25504,0.125,Gen2Cousins
254,25404,25505,0.125,Gen2Cousins
254,25405,25500,0.25,AuntNiece
254,25405,25501,0.125,Gen2Cousins
254,25405,25502,0.125,Gen2Cousins
254,25405,25503,0.125,Gen2Cousins
254,25405,25504,0.125,Gen2Cousins
254,25405,25505,0.125,Gen2Cousins
254,25500,25501,0.5,ParentChild
254,25500,25502,0.5,ParentChild
254,25500,25503,0.5,ParentChild
254,25500,25504,0.5,ParentChild
254,25500,25505,0.5,ParentChild
254,25501,25502,0.5,Gen2Siblings
254,25501,25503,0.5,Gen2Siblings
254,25501,25504,0.5,Gen2Siblings
254,25501,25505,0.5,Gen2Siblings
254,25502,25503,0.5,Gen2Siblings
254,25502,25504,0.5,Gen2Siblings
254,25502,25505,0.5,Gen2Siblings
254,25503,25504,0.5,Gen2Siblings
254,25503,25505,0.5,Gen2Siblings
254,25504,25505,0.5,Gen2Siblings
256,25600,25601,0.5,ParentChild
256,25600,25602,0.5,ParentChild
256,25600,25700,0.5,Gen1Housemates
256,25601,25602,0.25,Gen2Siblings
256,25601,25700,0.25,AuntNiece
256,25602,25700,0.25,AuntNiece
258,25800,25801,0.5,ParentChild
258,25800,25802,0.5,ParentChild
258,25800,25803,0.5,ParentChild
258,25800,25900,.,Gen1Housemates
258,25801,25802,0.5,Gen2Siblings
258,25801,25803,0.5,Gen2Siblings
258,25801,25900,.,AuntNiece
258,25802,25803,0.5,Gen2Siblings
258,25802,25900,.,AuntNiece
258,25803,25900,.,AuntNiece
260,26000,26100,0.5,Gen1Housemates
262,26200,26201,0.5,ParentChild
262,26200,26202,0.5,ParentChild
262,26200,26300,0.5,Gen1Housemates
262,26201,26202,0.5,Gen2Siblings
262,26201,26300,0.25,AuntNiece
262,26202,26300,0.25,AuntNiece
265,26500,26501,0.5,ParentChild
265,26500,26502,0.5,ParentChild
265,26500,26503,0.5,ParentChild
265,26500,26504,0.5,ParentChild
265,26501,26502,0.5,Gen2Siblings
265,26501,26503,0.5,Gen2Siblings
265,26501,26504,0.5,Gen2Siblings
265,26502,26503,0.5,Gen2Siblings
265,26502,26504,0.5,Gen2Siblings
265,26503,26504,0.5,Gen2Siblings
270,27000,27100,0.5,Gen1Housemates
272,27200,27201,0.5,ParentChild
272,27200,27202,0.5,ParentChild
272,27200,27203,0.5,ParentChild
272,27200,27204,0.5,ParentChild
272,27200,27300,0.5,Gen1Housemates
272,27201,27202,0.5,Gen2Siblings
272,27201,27203,0.5,Gen2Siblings
272,27201,27204,0.5,Gen2Siblings
272,27201,27300,0.25,AuntNiece
272,27202,27203,0.5,Gen2Siblings
272,27202,27204,0.5,Gen2Siblings
272,27202,27300,0.25,AuntNiece
272,27203,27204,0.5,Gen2Siblings
272,27203,27300,0.25,AuntNiece
272,27204,27300,0.25,AuntNiece
274,27400,27500,0.5,Gen1Housemates
274,27400,27501,0.25,AuntNiece
274,27400,27502,0.25,AuntNiece
274,27500,27501,0.5,ParentChild
274,27500,27502,0.5,ParentChild
274,27501,27502,0.5,Gen2Siblings
278,27800,27801,0.5,ParentChild
278,27800,27802,0.5,ParentChild
278,27800,27803,0.5,ParentChild
278,27800,27804,0.5,ParentChild
278,27801,27802,0.25,Gen2Siblings
278,27801,27803,0.25,Gen2Siblings
278,27801,27804,0.25,Gen2Siblings
278,27802,27803,0.5,Gen2Siblings
278,27802,27804,0.5,Gen2Siblings
278,27803,27804,0.5,Gen2Siblings
281,28100,28200,0.5,Gen1Housemates
281,28100,28201,0.25,AuntNiece
281,28100,28202,0.25,AuntNiece
281,28200,28201,0.5,ParentChild
281,28200,28202,0.5,ParentChild
281,28201,28202,0.5,Gen2Siblings
283,28300,28400,0.5,Gen1Housemates
283,28300,28500,0.5,Gen1Housemates
283,28300,28501,0.25,AuntNiece
283,28300,28502,0.25,AuntNiece
283,28300,28503,0.25,AuntNiece
283,28400,28500,0.5,Gen1Housemates
283,28400,28501,0.25,AuntNiece
283,28400,28502,0.25,AuntNiece
283,28400,28503,0.25,AuntNiece
283,28500,28501,0.5,ParentChild
283,28500,28502,0.5,ParentChild
283,28500,28503,0.5,ParentChild
283,28501,28502,0.25,Gen2Siblings
283,28501,28503,0.25,Gen2Siblings
283,28502,28503,0.5,Gen2Siblings
287,28700,28701,0.5,ParentChild
287,28700,28702,0.5,ParentChild
287,28700,28800,0.5,Gen1Housemates
287,28700,28801,0.25,AuntNiece
287,28700,28802,0.25,AuntNiece
287,28700,28803,0.25,AuntNiece
287,28700,28804,0.25,AuntNiece
287,28700,28805,0.25,AuntNiece
287,28700,28806,0.25,AuntNiece
287,28700,28900,0.5,Gen1Housemates
287,28700,28901,0.25,AuntNiece
287,28700,28902,0.25,AuntNiece
287,28701,28702,0.5,Gen2Siblings
287,28701,28800,0.25,AuntNiece
287,28701,28801,0.125,Gen2Cousins
287,28701,28802,0.125,Gen2Cousins
287,28701,28803,0.125,Gen2Cousins
287,28701,28804,0.125,Gen2Cousins
287,28701,28805,0.125,Gen2Cousins
287,28701,28806,0.125,Gen2Cousins
287,28701,28900,0.25,AuntNiece
287,28701,28901,0.125,Gen2Cousins
287,28701,28902,0.125,Gen2Cousins
287,28702,28800,0.25,AuntNiece
287,28702,28801,0.125,Gen2Cousins
287,28702,28802,0.125,Gen2Cousins
287,28702,28803,0.125,Gen2Cousins
287,28702,28804,0.125,Gen2Cousins
287,28702,28805,0.125,Gen2Cousins
287,28702,28806,0.125,Gen2Cousins
287,28702,28900,0.25,AuntNiece
287,28702,28901,0.125,Gen2Cousins
287,28702,28902,0.125,Gen2Cousins
287,28800,28801,0.5,ParentChild
287,28800,28802,0.5,ParentChild
287,28800,28803,0.5,ParentChild
287,28800,28804,0.5,ParentChild
287,28800,28805,0.5,ParentChild
287,28800,28806,0.5,ParentChild
287,28800,28900,0.5,Gen1Housemates
287,28800,28901,0.25,AuntNiece
287,28800,28902,0.25,AuntNiece
287,28801,28802,0.25,Gen2Siblings
287,28801,28803,0.25,Gen2Siblings
287,28801,28804,0.25,Gen2Siblings
287,28801,28805,0.25,Gen2Siblings
287,28801,28806,0.25,Gen2Siblings
287,28801,28900,0.25,AuntNiece
287,28801,28901,0.125,Gen2Cousins
287,28801,28902,0.125,Gen2Cousins
287,28802,28803,0.25,Gen2Siblings
287,28802,28804,0.25,Gen2Siblings
287,28802,28805,0.25,Gen2Siblings
287,28802,28806,0.25,Gen2Siblings
287,28802,28900,0.25,AuntNiece
287,28802,28901,0.125,Gen2Cousins
287,28802,28902,0.125,Gen2Cousins
287,28803,28804,0.25,Gen2Siblings
287,28803,28805,0.25,Gen2Siblings
287,28803,28806,0.25,Gen2Siblings
287,28803,28900,0.25,AuntNiece
287,28803,28901,0.125,Gen2Cousins
287,28803,28902,0.125,Gen2Cousins
287,28804,28805,0.5,Gen2Siblings
287,28804,28806,0.5,Gen2Siblings
287,28804,28900,0.25,AuntNiece
287,28804,28901,0.125,Gen2Cousins
287,28804,28902,0.125,Gen2Cousins
287,28805,28806,0.5,Gen2Siblings
287,28805,28900,0.25,AuntNiece
287,28805,28901,0.125,Gen2Cousins
287,28805,28902,0.125,Gen2Cousins
287,28806,28900,0.25,AuntNiece
287,28806,28901,0.125,Gen2Cousins
287,28806,28902,0.125,Gen2Cousins
287,28900,28901,0.5,ParentChild
287,28900,28902,0.5,ParentChild
287,28901,28902,0.25,Gen2Siblings
290,29000,29001,0.5,ParentChild
290,29000,29002,0.5,ParentChild
290,29001,29002,0.25,Gen2Siblings
292,29200,29201,0.5,ParentChild
292,29200,29202,0.5,ParentChild
292,29200,29300,0.5,Gen1Housemates
292,29200,29301,0.25,AuntNiece
292,29200,29302,0.25,AuntNiece
292,29201,29202,0.5,Gen2Siblings
292,29201,29300,0.25,AuntNiece
292,29201,29301,0.125,Gen2Cousins
292,29201,29302,0.125,Gen2Cousins
292,29202,29300,0.25,AuntNiece
292,29202,29301,0.125,Gen2Cousins
292,29202,29302,0.125,Gen2Cousins
292,29300,29301,0.5,ParentChild
292,29300,29302,0.5,ParentChild
292,29301,29302,0.5,Gen2Siblings
294,29400,29401,0.5,ParentChild
294,29400,29402,0.5,ParentChild
294,29400,29403,0.5,ParentChild
294,29401,29402,0.5,Gen2Siblings
294,29401,29403,0.5,Gen2Siblings
294,29402,29403,0.5,Gen2Siblings
297,29700,29701,0.5,ParentChild
297,29700,29702,0.5,ParentChild
297,29701,29702,0.25,Gen2Siblings
298,29800,29801,0.5,ParentChild
298,29800,29802,0.5,ParentChild
298,29800,29900,0.5,Gen1Housemates
298,29801,29802,0.5,Gen2Siblings
298,29801,29900,0.25,AuntNiece
298,29802,29900,0.25,AuntNiece
300,30000,30100,.,Gen1Housemates
300,30000,30200,.,Gen1Housemates
300,30000,30300,.,Gen1Housemates
300,30000,30400,.,Gen1Housemates
300,30100,30200,0.5,Gen1Housemates
300,30100,30300,0.5,Gen1Housemates
300,30100,30400,0.5,Gen1Housemates
300,30200,30300,0.5,Gen1Housemates
300,30200,30400,0.5,Gen1Housemates
300,30300,30400,0.5,Gen1Housemates
305,30500,30501,0.5,ParentChild
305,30500,30502,0.5,ParentChild
305,30501,30502,0.375,Gen2Siblings
307,30700,30800,0.5,Gen1Housemates
309,30900,31000,0.5,Gen1Housemates
309,30900,31100,0.5,Gen1Housemates
309,31000,31100,0.5,Gen1Housemates
312,31200,31201,0.5,ParentChild
312,31200,31202,0.5,ParentChild
312,31200,31300,0.5,Gen1Housemates
312,31201,31202,0.5,Gen2Siblings
312,31201,31300,0.25,AuntNiece
312,31202,31300,0.25,AuntNiece
314,31400,31401,0.5,ParentChild
314,31400,31402,0.5,ParentChild
314,31400,31403,0.5,ParentChild
314,31400,31404,0.5,ParentChild
314,31400,31405,0.5,ParentChild
314,31401,31402,0.5,Gen2Siblings
314,31401,31403,0.5,Gen2Siblings
314,31401,31404,0.5,Gen2Siblings
314,31401,31405,0.5,Gen2Siblings
314,31402,31403,0.5,Gen2Siblings
314,31402,31404,0.5,Gen2Siblings
314,31402,31405,0.5,Gen2Siblings
314,31403,31404,0.5,Gen2Siblings
314,31403,31405,0.5,Gen2Siblings
314,31404,31405,0.5,Gen2Siblings
319,31900,32000,0.5,Gen1Housemates
321,32100,32101,0.5,ParentChild
321,32100,32102,0.5,ParentChild
321,32100,32103,0.5,ParentChild
321,32100,32200,0.5,Gen1Housemates
321,32100,32201,0.25,AuntNiece
321,32100,32202,0.25,AuntNiece
321,32100,32203,0.25,AuntNiece
321,32101,32102,0.5,Gen2Siblings
321,32101,32103,0.5,Gen2Siblings
321,32101,32200,0.25,AuntNiece
321,32101,32201,0.125,Gen2Cousins
321,32101,32202,0.125,Gen2Cousins
321,32101,32203,0.125,Gen2Cousins
321,32102,32103,0.5,Gen2Siblings
321,32102,32200,0.25,AuntNiece
321,32102,32201,0.125,Gen2Cousins
321,32102,32202,0.125,Gen2Cousins
321,32102,32203,0.125,Gen2Cousins
321,32103,32200,0.25,AuntNiece
321,32103,32201,0.125,Gen2Cousins
321,32103,32202,0.125,Gen2Cousins
321,32103,32203,0.125,Gen2Cousins
321,32200,32201,0.5,ParentChild
321,32200,32202,0.5,ParentChild
321,32200,32203,0.5,ParentChild
321,32201,32202,0.5,Gen2Siblings
321,32201,32203,0.5,Gen2Siblings
321,32202,32203,0.5,Gen2Siblings
323,32300,32400,0.5,Gen1Housemates
323,32300,32500,0.5,Gen1Housemates
323,32400,32500,0.5,Gen1Housemates
328,32800,32900,.,Gen1Housemates
330,33000,33100,0.25,Gen1Housemates
330,33000,33200,0.25,Gen1Housemates
330,33100,33200,0.25,Gen1Housemates
333,33300,33301,0.5,ParentChild
333,33300,33302,0.5,ParentChild
333,33301,33302,0.25,Gen2Siblings
334,33400,33500,.,Gen1Housemates
334,33400,33501,.,AuntNiece
334,33500,33501,0.5,ParentChild
338,33800,33801,0.5,ParentChild
338,33800,33802,0.5,ParentChild
338,33800,33900,0.5,Gen1Housemates
338,33800,33901,0.25,AuntNiece
338,33800,34000,0.5,Gen1Housemates
338,33800,34001,0.25,AuntNiece
338,33800,34002,0.25,AuntNiece
338,33800,34003,0.25,AuntNiece
338,33801,33802,0.5,Gen2Siblings
338,33801,33900,0.25,AuntNiece
338,33801,33901,0.125,Gen2Cousins
338,33801,34000,0.25,AuntNiece
338,33801,34001,0.125,Gen2Cousins
338,33801,34002,0.125,Gen2Cousins
338,33801,34003,0.125,Gen2Cousins
338,33802,33900,0.25,AuntNiece
338,33802,33901,0.125,Gen2Cousins
338,33802,34000,0.25,AuntNiece
338,33802,34001,0.125,Gen2Cousins
338,33802,34002,0.125,Gen2Cousins
338,33802,34003,0.125,Gen2Cousins
338,33900,33901,0.5,ParentChild
338,33900,34000,0.5,Gen1Housemates
338,33900,34001,0.25,AuntNiece
338,33900,34002,0.25,AuntNiece
338,33900,34003,0.25,AuntNiece
338,33901,34000,0.25,AuntNiece
338,33901,34001,0.125,Gen2Cousins
338,33901,34002,0.125,Gen2Cousins
338,33901,34003,0.125,Gen2Cousins
338,34000,34001,0.5,ParentChild
338,34000,34002,0.5,ParentChild
338,34000,34003,0.5,ParentChild
338,34001,34002,0.5,Gen2Siblings
338,34001,34003,0.5,Gen2Siblings
338,34002,34003,0.5,Gen2Siblings
341,34100,34200,0.5,Gen1Housemates
343,34300,34301,0.5,ParentChild
344,34400,34401,0.5,ParentChild
344,34400,34402,0.5,ParentChild
344,34401,34402,0.5,Gen2Siblings
345,34500,34501,0.5,ParentChild
347,34700,34701,0.5,ParentChild
347,34700,34702,0.5,ParentChild
347,34701,34702,0.5,Gen2Siblings
348,34800,34900,0.5,Gen1Housemates
348,34800,35000,0.5,Gen1Housemates
348,34900,35000,0.5,Gen1Housemates
351,35100,35200,0.5,Gen1Housemates
353,35300,35400,0.5,Gen1Housemates
353,35300,35401,0.25,AuntNiece
353,35300,35402,0.25,AuntNiece
353,35300,35500,0.5,Gen1Housemates
353,35400,35401,0.5,ParentChild
353,35400,35402,0.5,ParentChild
353,35400,35500,0.5,Gen1Housemates
353,35401,35402,0.5,Gen2Siblings
353,35401,35500,0.25,AuntNiece
353,35402,35500,0.25,AuntNiece
357,35700,35800,0.5,Gen1Housemates
357,35700,35900,0.5,Gen1Housemates
357,35800,35900,0.5,Gen1Housemates
362,36200,36300,0.5,Gen1Housemates
364,36400,36500,0.5,Gen1Housemates
364,36400,36501,0.25,AuntNiece
364,36400,36502,0.25,AuntNiece
364,36400,36503,0.25,AuntNiece
364,36400,36504,0.25,AuntNiece
364,36400,36505,0.25,AuntNiece
364,36400,36600,0.5,Gen1Housemates
364,36500,36501,0.5,ParentChild
364,36500,36502,0.5,ParentChild
364,36500,36503,0.5,ParentChild
364,36500,36504,0.5,ParentChild
364,36500,36505,0.5,ParentChild
364,36500,36600,0.5,Gen1Housemates
364,36501,36502,0.5,Gen2Siblings
364,36501,36503,0.5,Gen2Siblings
364,36501,36504,0.5,Gen2Siblings
364,36501,36505,0.5,Gen2Siblings
364,36501,36600,0.25,AuntNiece
364,36502,36503,0.5,Gen2Siblings
364,36502,36504,0.5,Gen2Siblings
364,36502,36505,0.5,Gen2Siblings
364,36502,36600,0.25,AuntNiece
364,36503,36504,0.5,Gen2Siblings
364,36503,36505,0.5,Gen2Siblings
364,36503,36600,0.25,AuntNiece
364,36504,36505,1,Gen2Siblings
364,36504,36600,0.25,AuntNiece
364,36505,36600,0.25,AuntNiece
369,36900,36901,0.5,ParentChild
369,36900,36902,0.5,ParentChild
369,36900,37000,0.5,Gen1Housemates
369,36901,36902,0.5,Gen2Siblings
369,36901,37000,0.25,AuntNiece
369,36902,37000,0.25,AuntNiece
371,37100,37101,0.5,ParentChild
371,37100,37102,0.5,ParentChild
371,37100,37103,0.5,ParentChild
371,37100,37200,0.5,Gen1Housemates
371,37101,37102,0.5,Gen2Siblings
371,37101,37103,0.5,Gen2Siblings
371,37101,37200,0.25,AuntNiece
371,37102,37103,0.5,Gen2Siblings
371,37102,37200,0.25,AuntNiece
371,37103,37200,0.25,AuntNiece
373,37300,37301,0.5,ParentChild
373,37300,37302,0.5,ParentChild
373,37300,37400,0.5,Gen1Housemates
373,37300,37401,0.25,AuntNiece
373,37300,37402,0.25,AuntNiece
373,37300,37403,0.25,AuntNiece
373,37300,37500,0.5,Gen1Housemates
373,37301,37302,0.5,Gen2Siblings
373,37301,37400,0.25,AuntNiece
373,37301,37401,0.125,Gen2Cousins
373,37301,37402,0.125,Gen2Cousins
373,37301,37403,0.125,Gen2Cousins
373,37301,37500,0.25,AuntNiece
373,37302,37400,0.25,AuntNiece
373,37302,37401,0.125,Gen2Cousins
373,37302,37402,0.125,Gen2Cousins
373,37302,37403,0.125,Gen2Cousins
373,37302,37500,0.25,AuntNiece
373,37400,37401,0.5,ParentChild
373,37400,37402,0.5,ParentChild
373,37400,37403,0.5,ParentChild
373,37400,37500,0.5,Gen1Housemates
373,37401,37402,0.5,Gen2Siblings
373,37401,37403,0.5,Gen2Siblings
373,37401,37500,0.25,AuntNiece
373,37402,37403,0.5,Gen2Siblings
373,37402,37500,0.25,AuntNiece
373,37403,37500,0.25,AuntNiece
377,37700,37800,0.5,Gen1Housemates
377,37700,37900,0.5,Gen1Housemates
377,37700,37901,0.25,AuntNiece
377,37700,37902,0.25,AuntNiece
377,37700,37903,0.25,AuntNiece
377,37800,37900,0.5,Gen1Housemates
377,37800,37901,0.25,AuntNiece
377,37800,37902,0.25,AuntNiece
377,37800,37903,0.25,AuntNiece
377,37900,37901,0.5,ParentChild
377,37900,37902,0.5,ParentChild
377,37900,37903,0.5,ParentChild
377,37901,37902,0.5,Gen2Siblings
377,37901,37903,0.5,Gen2Siblings
377,37902,37903,0.5,Gen2Siblings
382,38200,38201,0.5,ParentChild
382,38200,38202,0.5,ParentChild
382,38200,38300,0.5,Gen1Housemates
382,38200,38400,0.5,Gen1Housemates
382,38201,38202,0.25,Gen2Siblings
382,38201,38300,0.25,AuntNiece
382,38201,38400,0.25,AuntNiece
382,38202,38300,0.25,AuntNiece
382,38202,38400,0.25,AuntNiece
382,38300,38400,0.5,Gen1Housemates
385,38500,38501,0.5,ParentChild
385,38500,38502,0.5,ParentChild
385,38500,38503,0.5,ParentChild
385,38500,38600,0.5,Gen1Housemates
385,38500,38700,0.5,Gen1Housemates
385,38501,38502,0.5,Gen2Siblings
385,38501,38503,0.5,Gen2Siblings
385,38501,38600,0.25,AuntNiece
385,38501,38700,0.25,AuntNiece
385,38502,38503,0.5,Gen2Siblings
385,38502,38600,0.25,AuntNiece
385,38502,38700,0.25,AuntNiece
385,38503,38600,0.25,AuntNiece
385,38503,38700,0.25,AuntNiece
385,38600,38700,0.5,Gen1Housemates
388,38800,38801,0.5,ParentChild
388,38800,38802,0.5,ParentChild
388,38800,38803,0.5,ParentChild
388,38801,38802,0.5,Gen2Siblings
388,38801,38803,0.5,Gen2Siblings
388,38802,38803,0.5,Gen2Siblings
389,38900,38901,0.5,ParentChild
389,38900,38902,0.5,ParentChild
389,38901,38902,0.5,Gen2Siblings
390,39000,39001,0.5,ParentChild
390,39000,39002,0.5,ParentChild
390,39000,39003,0.5,ParentChild
390,39000,39004,0.5,ParentChild
390,39000,39100,0.5,Gen1Housemates
390,39000,39101,0.25,AuntNiece
390,39000,39102,0.25,AuntNiece
390,39000,39103,0.25,AuntNiece
390,39001,39002,0.25,Gen2Siblings
390,39001,39003,0.25,Gen2Siblings
390,39001,39004,0.25,Gen2Siblings
390,39001,39100,0.25,AuntNiece
390,39001,39101,0.125,Gen2Cousins
390,39001,39102,0.125,Gen2Cousins
390,39001,39103,0.125,Gen2Cousins
390,39002,39003,0.375,Gen2Siblings
390,39002,39004,0.25,Gen2Siblings
390,39002,39100,0.25,AuntNiece
390,39002,39101,0.125,Gen2Cousins
390,39002,39102,0.125,Gen2Cousins
390,39002,39103,0.125,Gen2Cousins
390,39003,39004,0.375,Gen2Siblings
390,39003,39100,0.25,AuntNiece
390,39003,39101,0.125,Gen2Cousins
390,39003,39102,0.125,Gen2Cousins
390,39003,39103,0.125,Gen2Cousins
390,39004,39100,0.25,AuntNiece
390,39004,39101,0.125,Gen2Cousins
390,39004,39102,0.125,Gen2Cousins
390,39004,39103,0.125,Gen2Cousins
390,39100,39101,0.5,ParentChild
390,39100,39102,0.5,ParentChild
390,39100,39103,0.5,ParentChild
390,39101,39102,0.25,Gen2Siblings
390,39101,39103,0.25,Gen2Siblings
390,39102,39103,0.25,Gen2Siblings
392,39200,39300,0.5,Gen1Housemates
395,39500,39501,0.5,ParentChild
395,39500,39502,0.5,ParentChild
395,39501,39502,0.5,Gen2Siblings
397,39700,39701,0.5,ParentChild
397,39700,39702,0.5,ParentChild
397,39700,39703,0.5,ParentChild
397,39700,39704,0.5,ParentChild
397,39701,39702,0.25,Gen2Siblings
397,39701,39703,0.25,Gen2Siblings
397,39701,39704,0.25,Gen2Siblings
397,39702,39703,0.25,Gen2Siblings
397,39702,39704,0.25,Gen2Siblings
397,39703,39704,0.25,Gen2Siblings
399,39900,39901,0.5,ParentChild
399,39900,40000,0.5,Gen1Housemates
399,39900,40001,0.25,AuntNiece
399,39901,40000,0.25,AuntNiece
399,39901,40001,0.125,Gen2Cousins
399,40000,40001,0.5,ParentChild
401,40100,40101,0.5,ParentChild
401,40100,40102,0.5,ParentChild
401,40100,40200,.,Gen1Housemates
401,40100,40201,.,AuntNiece
401,40100,40202,.,AuntNiece
401,40100,40203,.,AuntNiece
401,40101,40102,0.5,Gen2Siblings
401,40101,40200,.,AuntNiece
401,40101,40201,.,Gen2Cousins
401,40101,40202,.,Gen2Cousins
401,40101,40203,.,Gen2Cousins
401,40102,40200,.,AuntNiece
401,40102,40201,.,Gen2Cousins
401,40102,40202,.,Gen2Cousins
401,40102,40203,.,Gen2Cousins
401,40200,40201,0.5,ParentChild
401,40200,40202,0.5,ParentChild
401,40200,40203,0.5,ParentChild
401,40201,40202,0.5,Gen2Siblings
401,40201,40203,0.5,Gen2Siblings
401,40202,40203,0.5,Gen2Siblings
404,40400,40500,0.5,Gen1Housemates
404,40400,40501,0.25,AuntNiece
404,40400,40502,0.25,AuntNiece
